docId,filename,toptopics...
0,file:/Users/macbook/Downloads/war-diary/e001518029.jpg,8,0.5835995174693275,3,0.3282338971440604,4,0.04104615632623735,9,0.03826995074193378,7,0.004229604358791475,1,0.002352937695185195,6,0.001793614372629421,5,3.1909558215752654E-4,0,1.2165614500641354E-4,2,3.357016467092073E-5
1,file:/Users/macbook/Downloads/war-diary/e001518030.jpg,8,0.6370033984120727,3,0.24753281424145746,9,0.05616257232421088,2,0.02623494407507229,5,0.024050614776636264,0,0.005553622025353633,7,0.003022306961121214,4,3.9128979291313214E-4,1,2.5512140299984455E-5,6,2.2925250862549793E-5
2,file:/Users/macbook/Downloads/war-diary/e001518031.jpg,8,0.739912249877546,3,0.13397582427215068,4,0.06465139215671308,7,0.020051694493133602,9,0.01598006604026855,6,0.010190580326677594,1,0.008745947323926731,0,0.005007831158869841,2,9.502258072779624E-4,5,5.341885434360415E-4
3,file:/Users/macbook/Downloads/war-diary/e001518032.jpg,8,0.6758324119525569,3,0.19038597524243442,6,0.047352879679951644,1,0.04585176463373969,2,0.031816088016650215,4,0.004033439988602274,9,0.00197354692398421,7,0.0010409485431178225,0,9.641387398482923E-4,5,7.488062791144638E-4
4,file:/Users/macbook/Downloads/war-diary/e001518033.jpg,8,0.7201802098813456,3,0.14341340299773486,6,0.05532610099461788,0,0.027996961203423727,4,0.027632035052508094,7,0.017944868752262408,9,0.0026069763433964454,1,0.0024006070227066225,5,0.001826453508712593,2,6.723842432918513E-4
5,file:/Users/macbook/Downloads/war-diary/e001518034.jpg,8,0.6876163418936614,3,0.18073795305073573,6,0.049234097036606694,7,0.024642112069318118,1,0.016988215939008625,5,0.015501226594794042,4,0.010340874170149198,9,0.007811035838914699,2,0.006566815663684727,0,5.613277431267765E-4
6,file:/Users/macbook/Downloads/war-diary/e001518035.jpg,8,0.7037035978358369,3,0.1603858073243973,1,0.05557884114061067,7,0.03734299377295341,4,0.016547221244786876,6,0.014371160838770585,5,0.01124995353641549,2,3.7867039332622663E-4,0,3.311985913157155E-4,9,1.1055532158680764E-4
7,file:/Users/macbook/Downloads/war-diary/e001518036.jpg,8,0.7105410095402173,3,0.14710282569865515,6,0.06286257372358853,7,0.05062424283337849,4,0.018332774772730376,2,0.008545270938270157,5,8.549877450773008E-4,0,8.49426604080707E-4,1,2.6842563870868244E-4,9,1.8462505293394197E-5
8,file:/Users/macbook/Downloads/war-diary/e001518037.jpg,8,0.6882128182332514,3,0.18374085612239507,5,0.056558355185383935,6,0.025633707659467125,4,0.019207472771114634,1,0.0166555045588728,7,0.005188903647218871,2,0.00476381604906639,9,2.2529320221578343E-5,0,1.6036453008146803E-5
9,file:/Users/macbook/Downloads/war-diary/e001518038.jpg,8,0.7158715549480874,3,0.1460202365223982,1,0.050485148209297795,0,0.049412286324771265,4,0.013785535361324014,7,0.012439996733836663,5,0.008525594910365218,9,0.0025251024742099864,6,6.730538269650294E-4,2,2.614906887443858E-4
10,file:/Users/macbook/Downloads/war-diary/e001518039.jpg,8,0.6956797900683563,3,0.17130141002674787,2,0.05868611789407639,0,0.03664213186171286,7,0.01871886636791715,1,0.013533505605328257,4,0.003235600448594397,5,0.0020246371141345917,6,1.1076523293845841E-4,9,6.717538019373251E-5
11,file:/Users/macbook/Downloads/war-diary/e001518040.jpg,8,0.7138058770584413,3,0.14306666382094965,6,0.05120434291453706,2,0.0388987376950681,0,0.023269378246975565,4,0.01215874179603088,5,0.009698294929050324,7,0.006386045180440954,1,0.0012477075907023532,9,2.6421076780381724E-4
12,file:/Users/macbook/Downloads/war-diary/e001518041.jpg,8,0.6981535150317237,3,0.16809283197924457,0,0.044267346718913435,2,0.042061226687320784,7,0.03443527647220959,5,0.009824414507021175,1,0.001917627152291186,9,9.028032265621927E-4,6,3.2580372197219226E-4,4,1.91545027411385E-5
13,file:/Users/macbook/Downloads/war-diary/e001518042.jpg,8,0.6916062844137301,3,0.17710761132692626,0,0.0668181856441336,2,0.04594974534426039,1,0.008763834292389945,7,0.008190193416375382,6,0.0010086840507080243,9,2.00210843254867E-4,4,1.9985769433843807E-4,5,1.5539297388302516E-4
14,file:/Users/macbook/Downloads/war-diary/e001518043.jpg,8,0.7138216376888098,3,0.15196107389957014,0,0.03387287882746835,1,0.02925435006955438,6,0.023045681437623696,5,0.02142207017813337,7,0.017023614233294754,4,0.008237287727987902,9,0.0011318523724749758,2,2.2955356508269243E-4
15,file:/Users/macbook/Downloads/war-diary/e001518044.jpg,8,0.7106880850450896,3,0.15576168023701747,5,0.0499992313074177,0,0.032348351086465554,2,0.028424469820478745,7,0.012426221032259696,4,0.005930211183418461,1,0.004341532529432176,6,6.0740475983695144E-5,9,1.947728243685363E-5
16,file:/Users/macbook/Downloads/war-diary/e001518045.jpg,8,0.7145044340547381,3,0.15467296373013195,0,0.042751821507392145,5,0.03304802040580826,7,0.018049113861315906,4,0.01579092883012383,2,0.009385622525814243,6,0.007944651538482646,1,0.003706524813159319,9,1.4591873303362456E-4
17,file:/Users/macbook/Downloads/war-diary/e001518046.jpg,8,0.6794855748864972,3,0.1900448411722234,5,0.05332526136303988,6,0.04530548204688775,0,0.01032279685228686,2,0.010065051657624582,4,0.008194851444358508,7,0.003159269728936349,9,7.503587377811544E-5,1,2.1834974367453408E-5
18,file:/Users/macbook/Downloads/war-diary/e001518047.jpg,8,0.5129454123993993,3,0.3852918872254669,9,0.09755552602510743,7,0.0022296093366185607,4,9.086773589372867E-4,0,5.725803986768646E-4,6,2.5610046098799777E-4,1,1.5293967500914422E-4,5,4.819192644960273E-5,2,3.9075193346887465E-5
19,file:/Users/macbook/Downloads/war-diary/e001518048.jpg,8,0.716330820244058,3,0.14617943851113946,0,0.04535905067257802,5,0.0367368529636105,2,0.028105757283298092,7,0.013031150908571666,6,0.012323083025584568,9,0.001653624868197337,4,2.630693692911707E-4,1,1.71521536711149E-5
